individual_id	tumor_bam	normal_bam	maf_file_capture_validated_consensus	indel_maf_file_capture_validated_consensus
THCA-TCGA-BJ-A28Z	/seq/picard_aggregation/C499/TCGA-BJ-A28Z-01A-11D-A16O-08/v2/TCGA-BJ-A28Z-01A-11D-A16O-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A28Z-10A-01D-A16O-08/v2/TCGA-BJ-A28Z-10A-01D-A16O-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A28Z-TP-NB-SM-23FXZ-SM-23FY4/jobs/mutation_validator/consensus_snp/job.56427950/THCA-TCGA-BJ-A28Z-TP-NB-SM-23FXZ-SM-23FY4.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A28Z-TP-NB-SM-23FXZ-SM-23FY4/jobs/mutation_validator/consensus/job.56427951/THCA-TCGA-BJ-A28Z-TP-NB-SM-23FXZ-SM-23FY4.validated_with_consensus.maf
THCA-TCGA-BJ-A290	/seq/picard_aggregation/C499/TCGA-BJ-A290-01A-11D-A17V-08/v1/TCGA-BJ-A290-01A-11D-A17V-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A290-11A-11D-A17V-08/v1/TCGA-BJ-A290-11A-11D-A17V-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A290-TP-NB-SM-29SSI-SM-29SSL/jobs/mutation_validator/consensus_snp/job.56427578/THCA-TCGA-BJ-A290-TP-NB-SM-29SSI-SM-29SSL.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A290-TP-NB-SM-29SSI-SM-29SSL/jobs/mutation_validator/consensus/job.56427579/THCA-TCGA-BJ-A290-TP-NB-SM-29SSI-SM-29SSL.validated_with_consensus.maf
THCA-TCGA-BJ-A290	/seq/picard_aggregation/C499/TCGA-BJ-A290-01A-11D-A17V-08/v1/TCGA-BJ-A290-01A-11D-A17V-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A290-11A-11D-A17V-08/v1/TCGA-BJ-A290-11A-11D-A17V-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A290-TP-NT-SM-29SSI-SM-29SS6/jobs/mutation_validator/consensus_snp/job.56423460/THCA-TCGA-BJ-A290-TP-NT-SM-29SSI-SM-29SS6.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A290-TP-NT-SM-29SSI-SM-29SS6/jobs/mutation_validator/consensus/job.56427808/THCA-TCGA-BJ-A290-TP-NT-SM-29SSI-SM-29SS6.validated_with_consensus.maf
THCA-TCGA-BJ-A290	/seq/picard_aggregation/C499/TCGA-BJ-A290-01A-11D-A17V-08/v1/TCGA-BJ-A290-01A-11D-A17V-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A290-10A-01D-A17V-08/v1/TCGA-BJ-A290-10A-01D-A17V-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A290-TP-NB-SM-29SSI-SM-29SSL/jobs/mutation_validator/consensus_snp/job.56427578/THCA-TCGA-BJ-A290-TP-NB-SM-29SSI-SM-29SSL.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A290-TP-NB-SM-29SSI-SM-29SSL/jobs/mutation_validator/consensus/job.56427579/THCA-TCGA-BJ-A290-TP-NB-SM-29SSI-SM-29SSL.validated_with_consensus.maf
THCA-TCGA-BJ-A290	/seq/picard_aggregation/C499/TCGA-BJ-A290-01A-11D-A17V-08/v1/TCGA-BJ-A290-01A-11D-A17V-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A290-10A-01D-A17V-08/v1/TCGA-BJ-A290-10A-01D-A17V-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A290-TP-NT-SM-29SSI-SM-29SS6/jobs/mutation_validator/consensus_snp/job.56423460/THCA-TCGA-BJ-A290-TP-NT-SM-29SSI-SM-29SS6.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A290-TP-NT-SM-29SSI-SM-29SS6/jobs/mutation_validator/consensus/job.56427808/THCA-TCGA-BJ-A290-TP-NT-SM-29SSI-SM-29SS6.validated_with_consensus.maf
THCA-TCGA-BJ-A291				
THCA-TCGA-BJ-A2N7	/seq/picard_aggregation/C499/TCGA-BJ-A2N7-01A-11D-A18F-08/v1/TCGA-BJ-A2N7-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2N7-11A-11D-A18F-08/v1/TCGA-BJ-A2N7-11A-11D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N7-TP-NB-SM-2BWJS-SM-2BWJW/jobs/mutation_validator/consensus_snp/job.56428301/THCA-TCGA-BJ-A2N7-TP-NB-SM-2BWJS-SM-2BWJW.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N7-TP-NB-SM-2BWJS-SM-2BWJW/jobs/mutation_validator/consensus/job.56428302/THCA-TCGA-BJ-A2N7-TP-NB-SM-2BWJS-SM-2BWJW.validated_with_consensus.maf
THCA-TCGA-BJ-A2N7	/seq/picard_aggregation/C499/TCGA-BJ-A2N7-01A-11D-A18F-08/v1/TCGA-BJ-A2N7-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2N7-11A-11D-A18F-08/v1/TCGA-BJ-A2N7-11A-11D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N7-TP-NT-SM-2BWJS-SM-2BWJR/jobs/mutation_validator/consensus_snp/job.56428260/THCA-TCGA-BJ-A2N7-TP-NT-SM-2BWJS-SM-2BWJR.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N7-TP-NT-SM-2BWJS-SM-2BWJR/jobs/mutation_validator/consensus/job.56428261/THCA-TCGA-BJ-A2N7-TP-NT-SM-2BWJS-SM-2BWJR.validated_with_consensus.maf
THCA-TCGA-BJ-A2N7	/seq/picard_aggregation/C499/TCGA-BJ-A2N7-01A-11D-A18F-08/v1/TCGA-BJ-A2N7-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2N7-10A-01D-A18F-08/v1/TCGA-BJ-A2N7-10A-01D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N7-TP-NB-SM-2BWJS-SM-2BWJW/jobs/mutation_validator/consensus_snp/job.56428301/THCA-TCGA-BJ-A2N7-TP-NB-SM-2BWJS-SM-2BWJW.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N7-TP-NB-SM-2BWJS-SM-2BWJW/jobs/mutation_validator/consensus/job.56428302/THCA-TCGA-BJ-A2N7-TP-NB-SM-2BWJS-SM-2BWJW.validated_with_consensus.maf
THCA-TCGA-BJ-A2N7	/seq/picard_aggregation/C499/TCGA-BJ-A2N7-01A-11D-A18F-08/v1/TCGA-BJ-A2N7-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2N7-10A-01D-A18F-08/v1/TCGA-BJ-A2N7-10A-01D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N7-TP-NT-SM-2BWJS-SM-2BWJR/jobs/mutation_validator/consensus_snp/job.56428260/THCA-TCGA-BJ-A2N7-TP-NT-SM-2BWJS-SM-2BWJR.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N7-TP-NT-SM-2BWJS-SM-2BWJR/jobs/mutation_validator/consensus/job.56428261/THCA-TCGA-BJ-A2N7-TP-NT-SM-2BWJS-SM-2BWJR.validated_with_consensus.maf
THCA-TCGA-BJ-A2N8	/seq/picard_aggregation/C499/TCGA-BJ-A2N8-01A-11D-A18F-08/v1/TCGA-BJ-A2N8-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2N8-10A-01D-A18F-08/v1/TCGA-BJ-A2N8-10A-01D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N8-TP-NB-SM-2BWK2-SM-2BWK6/jobs/mutation_validator/consensus_snp/job.56426805/THCA-TCGA-BJ-A2N8-TP-NB-SM-2BWK2-SM-2BWK6.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N8-TP-NB-SM-2BWK2-SM-2BWK6/jobs/mutation_validator/consensus/job.56426806/THCA-TCGA-BJ-A2N8-TP-NB-SM-2BWK2-SM-2BWK6.validated_with_consensus.maf
THCA-TCGA-BJ-A2N8	/seq/picard_aggregation/C499/TCGA-BJ-A2N8-01A-11D-A18F-08/v1/TCGA-BJ-A2N8-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2N8-10A-01D-A18F-08/v1/TCGA-BJ-A2N8-10A-01D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N8-TP-NT-SM-2BWK2-SM-2BWKA/jobs/mutation_validator/consensus_snp/job.56428076/THCA-TCGA-BJ-A2N8-TP-NT-SM-2BWK2-SM-2BWKA.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N8-TP-NT-SM-2BWK2-SM-2BWKA/jobs/mutation_validator/consensus/job.56427990/THCA-TCGA-BJ-A2N8-TP-NT-SM-2BWK2-SM-2BWKA.validated_with_consensus.maf
THCA-TCGA-BJ-A2N8	/seq/picard_aggregation/C499/TCGA-BJ-A2N8-01A-11D-A18F-08/v1/TCGA-BJ-A2N8-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2N8-11A-11D-A18F-08/v1/TCGA-BJ-A2N8-11A-11D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N8-TP-NB-SM-2BWK2-SM-2BWK6/jobs/mutation_validator/consensus_snp/job.56426805/THCA-TCGA-BJ-A2N8-TP-NB-SM-2BWK2-SM-2BWK6.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N8-TP-NB-SM-2BWK2-SM-2BWK6/jobs/mutation_validator/consensus/job.56426806/THCA-TCGA-BJ-A2N8-TP-NB-SM-2BWK2-SM-2BWK6.validated_with_consensus.maf
THCA-TCGA-BJ-A2N8	/seq/picard_aggregation/C499/TCGA-BJ-A2N8-01A-11D-A18F-08/v1/TCGA-BJ-A2N8-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2N8-11A-11D-A18F-08/v1/TCGA-BJ-A2N8-11A-11D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N8-TP-NT-SM-2BWK2-SM-2BWKA/jobs/mutation_validator/consensus_snp/job.56428076/THCA-TCGA-BJ-A2N8-TP-NT-SM-2BWK2-SM-2BWKA.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N8-TP-NT-SM-2BWK2-SM-2BWKA/jobs/mutation_validator/consensus/job.56427990/THCA-TCGA-BJ-A2N8-TP-NT-SM-2BWK2-SM-2BWKA.validated_with_consensus.maf
THCA-TCGA-BJ-A2N9	/seq/picard_aggregation/C499/TCGA-BJ-A2N9-01A-11D-A18F-08/v1/TCGA-BJ-A2N9-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2N9-10A-01D-A18F-08/v1/TCGA-BJ-A2N9-10A-01D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N9-TP-NB-SM-2BWJJ-SM-2BWJN/jobs/mutation_validator/consensus_snp/job.56428313/THCA-TCGA-BJ-A2N9-TP-NB-SM-2BWJJ-SM-2BWJN.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N9-TP-NB-SM-2BWJJ-SM-2BWJN/jobs/mutation_validator/consensus/job.56428314/THCA-TCGA-BJ-A2N9-TP-NB-SM-2BWJJ-SM-2BWJN.validated_with_consensus.maf
THCA-TCGA-BJ-A2N9	/seq/picard_aggregation/C499/TCGA-BJ-A2N9-01A-11D-A18F-08/v1/TCGA-BJ-A2N9-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2N9-10A-01D-A18F-08/v1/TCGA-BJ-A2N9-10A-01D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N9-TP-NT-SM-2BWJJ-SM-2BWK1/jobs/mutation_validator/consensus_snp/job.56428123/THCA-TCGA-BJ-A2N9-TP-NT-SM-2BWJJ-SM-2BWK1.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N9-TP-NT-SM-2BWJJ-SM-2BWK1/jobs/mutation_validator/consensus/job.56428124/THCA-TCGA-BJ-A2N9-TP-NT-SM-2BWJJ-SM-2BWK1.validated_with_consensus.maf
THCA-TCGA-BJ-A2N9	/seq/picard_aggregation/C499/TCGA-BJ-A2N9-01A-11D-A18F-08/v1/TCGA-BJ-A2N9-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2N9-11A-11D-A18F-08/v1/TCGA-BJ-A2N9-11A-11D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N9-TP-NB-SM-2BWJJ-SM-2BWJN/jobs/mutation_validator/consensus_snp/job.56428313/THCA-TCGA-BJ-A2N9-TP-NB-SM-2BWJJ-SM-2BWJN.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N9-TP-NB-SM-2BWJJ-SM-2BWJN/jobs/mutation_validator/consensus/job.56428314/THCA-TCGA-BJ-A2N9-TP-NB-SM-2BWJJ-SM-2BWJN.validated_with_consensus.maf
THCA-TCGA-BJ-A2N9	/seq/picard_aggregation/C499/TCGA-BJ-A2N9-01A-11D-A18F-08/v1/TCGA-BJ-A2N9-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2N9-11A-11D-A18F-08/v1/TCGA-BJ-A2N9-11A-11D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N9-TP-NT-SM-2BWJJ-SM-2BWK1/jobs/mutation_validator/consensus_snp/job.56428123/THCA-TCGA-BJ-A2N9-TP-NT-SM-2BWJJ-SM-2BWK1.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2N9-TP-NT-SM-2BWJJ-SM-2BWK1/jobs/mutation_validator/consensus/job.56428124/THCA-TCGA-BJ-A2N9-TP-NT-SM-2BWJJ-SM-2BWK1.validated_with_consensus.maf
THCA-TCGA-BJ-A2NA	/seq/picard_aggregation/C499/TCGA-BJ-A2NA-01A-12D-A19J-08/v2/TCGA-BJ-A2NA-01A-12D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2NA-10A-01D-A19M-08/v2/TCGA-BJ-A2NA-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2NA-TP-NB-SM-2EPPX-SM-2EO4B/jobs/mutation_validator/consensus_snp/job.56427829/THCA-TCGA-BJ-A2NA-TP-NB-SM-2EPPX-SM-2EO4B.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2NA-TP-NB-SM-2EPPX-SM-2EO4B/jobs/mutation_validator/consensus/job.56427830/THCA-TCGA-BJ-A2NA-TP-NB-SM-2EPPX-SM-2EO4B.validated_with_consensus.maf
THCA-TCGA-BJ-A2NA	/seq/picard_aggregation/C499/TCGA-BJ-A2NA-01A-12D-A19J-08/v2/TCGA-BJ-A2NA-01A-12D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2NA-10A-01D-A19M-08/v2/TCGA-BJ-A2NA-10A-01D-A19M-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2NA-TP-NT-SM-2EPPX-SM-2EPQY/jobs/mutation_validator/consensus_snp/job.56427745/THCA-TCGA-BJ-A2NA-TP-NT-SM-2EPPX-SM-2EPQY.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2NA-TP-NT-SM-2EPPX-SM-2EPQY/jobs/mutation_validator/consensus/job.56427663/THCA-TCGA-BJ-A2NA-TP-NT-SM-2EPPX-SM-2EPQY.validated_with_consensus.maf
THCA-TCGA-BJ-A2NA	/seq/picard_aggregation/C499/TCGA-BJ-A2NA-01A-12D-A19J-08/v2/TCGA-BJ-A2NA-01A-12D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2NA-11A-11D-A19J-08/v2/TCGA-BJ-A2NA-11A-11D-A19J-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2NA-TP-NB-SM-2EPPX-SM-2EO4B/jobs/mutation_validator/consensus_snp/job.56427829/THCA-TCGA-BJ-A2NA-TP-NB-SM-2EPPX-SM-2EO4B.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2NA-TP-NB-SM-2EPPX-SM-2EO4B/jobs/mutation_validator/consensus/job.56427830/THCA-TCGA-BJ-A2NA-TP-NB-SM-2EPPX-SM-2EO4B.validated_with_consensus.maf
THCA-TCGA-BJ-A2NA	/seq/picard_aggregation/C499/TCGA-BJ-A2NA-01A-12D-A19J-08/v2/TCGA-BJ-A2NA-01A-12D-A19J-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2NA-11A-11D-A19J-08/v2/TCGA-BJ-A2NA-11A-11D-A19J-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2NA-TP-NT-SM-2EPPX-SM-2EPQY/jobs/mutation_validator/consensus_snp/job.56427745/THCA-TCGA-BJ-A2NA-TP-NT-SM-2EPPX-SM-2EPQY.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2NA-TP-NT-SM-2EPPX-SM-2EPQY/jobs/mutation_validator/consensus/job.56427663/THCA-TCGA-BJ-A2NA-TP-NT-SM-2EPPX-SM-2EPQY.validated_with_consensus.maf
THCA-TCGA-BJ-A2P4	/seq/picard_aggregation/C499/TCGA-BJ-A2P4-01A-11D-A18F-08/v1/TCGA-BJ-A2P4-01A-11D-A18F-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A2P4-10A-01D-A18F-08/v1/TCGA-BJ-A2P4-10A-01D-A18F-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2P4-TP-NB-SM-2BWKN-SM-2BWKQ/jobs/mutation_validator/consensus_snp/job.56427633/THCA-TCGA-BJ-A2P4-TP-NB-SM-2BWKN-SM-2BWKQ.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A2P4-TP-NB-SM-2BWKN-SM-2BWKQ/jobs/mutation_validator/consensus/job.56427634/THCA-TCGA-BJ-A2P4-TP-NB-SM-2BWKN-SM-2BWKQ.validated_with_consensus.maf
THCA-TCGA-BJ-A3EZ	/seq/picard_aggregation/C499/TCGA-BJ-A3EZ-01A-11D-A202-08/v1/TCGA-BJ-A3EZ-01A-11D-A202-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A3EZ-10A-01D-A202-08/v1/TCGA-BJ-A3EZ-10A-01D-A202-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3EZ-TP-NB-SM-2HRKM-SM-2HRKS/jobs/mutation_validator/consensus_snp/job.56427998/THCA-TCGA-BJ-A3EZ-TP-NB-SM-2HRKM-SM-2HRKS.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3EZ-TP-NB-SM-2HRKM-SM-2HRKS/jobs/mutation_validator/consensus/job.56427999/THCA-TCGA-BJ-A3EZ-TP-NB-SM-2HRKM-SM-2HRKS.validated_with_consensus.maf
THCA-TCGA-BJ-A3F0	/seq/picard_aggregation/C499/TCGA-BJ-A3F0-01A-11D-A202-08/v1/TCGA-BJ-A3F0-01A-11D-A202-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A3F0-10A-01D-A202-08/v1/TCGA-BJ-A3F0-10A-01D-A202-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3F0-TP-NB-SM-2HRKY-SM-2HRL5/jobs/mutation_validator/consensus_snp/job.56423405/THCA-TCGA-BJ-A3F0-TP-NB-SM-2HRKY-SM-2HRL5.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3F0-TP-NB-SM-2HRKY-SM-2HRL5/jobs/mutation_validator/consensus/job.56427993/THCA-TCGA-BJ-A3F0-TP-NB-SM-2HRKY-SM-2HRL5.validated_with_consensus.maf
THCA-TCGA-BJ-A3PR	/seq/picard_aggregation/C499/TCGA-BJ-A3PR-01A-11D-A21Z-08/v2/TCGA-BJ-A3PR-01A-11D-A21Z-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A3PR-10A-01D-A21Z-08/v2/TCGA-BJ-A3PR-10A-01D-A21Z-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3PR-TP-NB-SM-31KUU-SM-31KUY/jobs/mutation_validator/consensus_snp/job.56423396/THCA-TCGA-BJ-A3PR-TP-NB-SM-31KUU-SM-31KUY.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3PR-TP-NB-SM-31KUU-SM-31KUY/jobs/mutation_validator/consensus/job.56423397/THCA-TCGA-BJ-A3PR-TP-NB-SM-31KUU-SM-31KUY.validated_with_consensus.maf
THCA-TCGA-BJ-A3PR	/seq/picard_aggregation/C499/TCGA-BJ-A3PR-01A-11D-A21Z-08/v2/TCGA-BJ-A3PR-01A-11D-A21Z-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A3PR-10A-01D-A21Z-08/v2/TCGA-BJ-A3PR-10A-01D-A21Z-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3PR-TP-NT-SM-31KUU-SM-31KW3/jobs/mutation_validator/consensus_snp/job.56426819/THCA-TCGA-BJ-A3PR-TP-NT-SM-31KUU-SM-31KW3.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3PR-TP-NT-SM-31KUU-SM-31KW3/jobs/mutation_validator/consensus/job.56426820/THCA-TCGA-BJ-A3PR-TP-NT-SM-31KUU-SM-31KW3.validated_with_consensus.maf
THCA-TCGA-BJ-A3PR	/seq/picard_aggregation/C499/TCGA-BJ-A3PR-01A-11D-A21Z-08/v2/TCGA-BJ-A3PR-01A-11D-A21Z-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A3PR-11A-11D-A21Z-08/v2/TCGA-BJ-A3PR-11A-11D-A21Z-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3PR-TP-NB-SM-31KUU-SM-31KUY/jobs/mutation_validator/consensus_snp/job.56423396/THCA-TCGA-BJ-A3PR-TP-NB-SM-31KUU-SM-31KUY.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3PR-TP-NB-SM-31KUU-SM-31KUY/jobs/mutation_validator/consensus/job.56423397/THCA-TCGA-BJ-A3PR-TP-NB-SM-31KUU-SM-31KUY.validated_with_consensus.maf
THCA-TCGA-BJ-A3PR	/seq/picard_aggregation/C499/TCGA-BJ-A3PR-01A-11D-A21Z-08/v2/TCGA-BJ-A3PR-01A-11D-A21Z-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A3PR-11A-11D-A21Z-08/v2/TCGA-BJ-A3PR-11A-11D-A21Z-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3PR-TP-NT-SM-31KUU-SM-31KW3/jobs/mutation_validator/consensus_snp/job.56426819/THCA-TCGA-BJ-A3PR-TP-NT-SM-31KUU-SM-31KW3.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3PR-TP-NT-SM-31KUU-SM-31KW3/jobs/mutation_validator/consensus/job.56426820/THCA-TCGA-BJ-A3PR-TP-NT-SM-31KUU-SM-31KW3.validated_with_consensus.maf
THCA-TCGA-BJ-A3PT	/seq/picard_aggregation/C499/TCGA-BJ-A3PT-01A-12D-A21Z-08/v2/TCGA-BJ-A3PT-01A-12D-A21Z-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A3PT-10A-01D-A21Z-08/v2/TCGA-BJ-A3PT-10A-01D-A21Z-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3PT-TP-NB-SM-31KV3-SM-31KV7/jobs/mutation_validator/consensus_snp/job.56427747/THCA-TCGA-BJ-A3PT-TP-NB-SM-31KV3-SM-31KV7.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3PT-TP-NB-SM-31KV3-SM-31KV7/jobs/mutation_validator/consensus/job.56427748/THCA-TCGA-BJ-A3PT-TP-NB-SM-31KV3-SM-31KV7.validated_with_consensus.maf
THCA-TCGA-BJ-A3PU	/seq/picard_aggregation/C499/TCGA-BJ-A3PU-01A-11D-A21Z-08/v2/TCGA-BJ-A3PU-01A-11D-A21Z-08.bam	/seq/picard_aggregation/C499/TCGA-BJ-A3PU-10A-01D-A21Z-08/v2/TCGA-BJ-A3PU-10A-01D-A21Z-08.bam	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3PU-TP-NB-SM-31KVB-SM-31KVF/jobs/mutation_validator/consensus_snp/job.56428042/THCA-TCGA-BJ-A3PU-TP-NB-SM-31KVB-SM-31KVF.validated_with_consensus.maf	/local/cga-fh/cga/An_PanCan_Germline/Pair/THCA-TCGA-BJ-A3PU-TP-NB-SM-31KVB-SM-31KVF/jobs/mutation_validator/consensus/job.56428043/THCA-TCGA-BJ-A3PU-TP-NB-SM-31KVB-SM-31KVF.validated_with_consensus.maf
